Pd_bus1,Pd_bus2,Pd_bus3,Pd_bus4,Pd_bus5,Pd_bus6,Pd_bus7,Pd_bus8,Pd_bus9,Pd_bus10,Pd_bus11,Pd_bus12,Pd_bus13,Pd_bus14,Pg_gen1,Pg_gen2,Pg_gen3,Pg_gen4,Pg_gen5,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,Total_Cost
0.0,18.58040173979566,81.78895056461495,40.02829770652375,6.6708545265571955,10.015690358895522,0.0,0.0,25.260747421579044,7.368649612932833,2.9135761536905136,5.5321637329345705,11.103687661451756,12.786206186432686,222.04922566540847,0.0,0.0,0.0,0.0,0.0,-9.206215295880344,-20.986657594874856,-17.175638666453363,-14.823235334441568,-23.95387966080278,-22.324730384440883,-22.324730384440883,-25.03346976802833,-25.45659020757878,-25.003053946534653,-25.627465874574632,-25.829372263851294,-27.327046806664317,155.5892394098419,66.45998625556658,59.50619941907618,45.19863526867638,32.304002982293675,-22.282751145538768,-55.86329451464722,24.622665063061973,14.128215868199083,36.229840196655864,5.274883286736388,6.542301762135386,14.396964788888562,0.0,24.622665063061973,5.007342479886958,8.482791029795065,-2.361307133045875,1.0101380292008155,4.303415156637621,1758.8410360836428
0.0,20.454790549175833,87.44919913501637,41.74601832420964,6.878126994243451,10.350387524769006,0.0,0.0,25.83288124979657,7.922055857939802,3.1922201729762243,5.40241714152757,12.543182960903529,14.025624430287218,235.79690434084523,0.0,0.0,0.0,0.0,0.0,-9.787092572562932,-22.318500044112145,-18.188181715065596,-15.699913601230682,-25.384515148956805,-23.614983177949917,-23.614983177949917,-26.469814991893603,-26.940222482243914,-26.487877789604497,-27.13725806850567,-27.42694818243425,-29.02247983191543,165.40633044723563,70.39057389360958,63.29952756250542,47.646830436153955,34.00518189940045,-24.149671572510954,-59.08972011006685,25.95065733972991,14.890203309770227,38.42790868869978,5.5473234823916355,6.851737303267532,15.678460378271607,0.0,25.95065733972991,5.566952548524392,9.441026851179178,-2.3551033094154104,1.449320161739962,4.58459757910804,1867.7357252355223
0.0,17.3147293852411,74.85575025956491,37.68339558463195,6.395717657844267,9.503719061525903,0.0,0.0,23.10132906461889,7.488255650944639,2.97081688426425,5.276473675480603,11.46565078213929,12.785266548517075,208.84110455477287,0.0,0.0,0.0,0.0,0.0,-8.642977383717934,-19.560204590806023,-16.189223185302108,-14.000408794365898,-22.87345731219068,-21.156661071406305,-21.156661071406305,-23.76983935110372,-24.235853243626554,-23.85684183088998,-24.514529939116596,-24.742138802932413,-26.140398587746464,146.0702616818985,62.77084287287436,55.14586658123997,42.79858099809535,30.811084717322075,-19.709883678324942,-51.97849420413704,23.754006723910667,13.629789215364827,35.207715728215156,4.944115227246358,6.4152012310930715,14.344680208349828,0.0,23.754006723910667,5.514957307962532,8.767509566694066,-1.9732983429821074,1.1387275556124683,4.017756981823009,1654.2201559642326
0.0,19.311078271472777,76.90868703134716,42.920126455966006,6.560230071650371,9.969777515076881,0.0,0.0,25.40154127611932,7.934290936943191,2.858071747685359,4.968231242447209,11.247379916958788,12.283312626003601,220.36272709167068,0.0,0.0,0.0,0.0,0.0,-9.125552746159935,-20.46579695975094,-17.109154112473252,-14.751134381073602,-23.80698517764469,-22.255410280286824,-22.255410280286824,-24.96265798983718,-25.409597426857978,-24.90155944078374,-25.404114076397402,-25.658998515022557,-27.13618220400591,154.22600551225173,66.13672157941895,57.28263986255989,45.279045861577345,32.35324151664173,-19.626047168787267,-55.99666899547969,24.60910562267392,14.120435609629844,35.933064028930595,5.503138577873529,6.2434185479563435,14.216729388023838,0.0,24.60910562267392,5.289224106755021,8.03877584942942,-2.6450668301881706,1.2751873055091343,4.244536776574181,1745.482363519496
0.0,18.34070475246158,86.74490783746937,40.962781106553585,6.395279617729822,10.105112856977446,0.0,0.0,25.924857350698794,8.056732918373683,2.961412449771539,5.629725137612917,12.430147745791125,13.235743565672138,230.78740533911196,0.0,0.0,0.0,0.0,0.0,-9.567794799158264,-21.979837329887264,-17.86685232794056,-15.409233027037335,-24.9670380543844,-23.23759089785833,-23.23759089785833,-26.06293017710782,-26.532654294680878,-26.052888860590354,-26.729959114632603,-26.982167710193185,-28.478835380798323,161.7000980084209,69.08730733069106,62.696582970798595,47.06815749082518,33.59465279433559,-24.048324866670775,-58.36189268352468,25.6825677597445,14.736376441380957,37.92478782377218,5.459280071422611,6.891525195450534,15.46886969992159,0.0,25.6825677597445,5.558865296722611,8.935221553704054,-2.4978676216510722,1.2618000578376165,4.300522011968084,1828.0557291082441
0.0,19.730439017577837,79.9224675152328,40.35654800965861,6.589065371278417,9.939734476194193,0.0,0.0,27.006797144420457,7.953869972593932,3.065326236343362,5.357739026165391,12.689715868429676,12.593851248171367,225.20555388606604,0.0,0.0,0.0,0.0,0.0,-9.329063300404927,-21.009435406905475,-17.431188556249147,-15.064149957907965,-24.571159348792555,-22.86369567949833,-22.86369567949833,-25.721529022213726,-26.178097423617775,-25.68818569913758,-26.2993753300508,-26.578831308564776,-28.01268227069504,157.66542674336534,67.5401271427007,59.00071781835898,45.951254853925924,32.98301505350264,-20.921749696873817,-56.210842990766594,25.977941484550435,14.905858653609586,37.72323383415835,5.616019860960404,6.7558577899935415,15.411621707010209,0.0,25.977941484550435,5.403176347976889,8.473826645762681,-2.5506936246170424,1.3981187638281503,4.1200246024086855,1783.8421572593886
0.0,20.93838930904777,89.57447236141032,46.82301380770156,7.263335856800154,11.137028180171809,0.0,0.0,27.574180174062178,8.696432026241451,3.493950343940951,5.661418608192933,13.08597998357184,14.455849092889036,248.70404974403,0.0,0.0,0.0,0.0,0.0,-10.303378594757648,-23.341021033987307,-19.284563118460873,-16.632594625286245,-26.897786432724118,-25.047851378526243,-25.047851378526246,-28.079695972490427,-28.597405528285105,-28.10384483943669,-28.730046204890296,-29.030098486378566,-30.694882300767475,174.1317998099991,74.57224993403086,65.85665726741257,50.93684507544933,36.39990815808946,-23.717815093997743,-62.97716678163448,27.55971815256966,15.813464802814833,40.731655453685704,6.0636420649198834,7.162580712896997,16.368404495697014,0.0,27.55971815256966,6.126740305262518,9.6722624760598,-2.569691720978933,1.501162104704064,4.783586616829236,1969.972591524024
0.0,17.427086091293436,81.15492522316879,42.10405680621569,6.140063311622091,9.11331779594947,0.0,0.0,25.823511340174583,7.55246287868828,2.851302523551964,5.3497594540094315,11.265281306081171,12.537105728187152,221.31887245894205,0.0,0.0,0.0,0.0,0.0,-9.166344977771896,-20.928076830500405,-17.209330950397916,-14.810627633299154,-23.823214063527672,-22.355827111481776,-22.355827111481776,-25.063201072273834,-25.468386538499754,-24.938778750763017,-25.48657854442775,-25.71695703585573,-27.256724187034784,154.91541284049174,66.4034596184503,59.411687895784766,45.615846033496034,32.46079281991752,-21.743237327384023,-56.962795466605606,24.610253256904457,14.121094109597465,35.76139366014013,5.608671127377316,6.502343461553814,14.537061275259529,0.0,24.610253256904457,4.795094274862927,8.112741751464409,-2.757368603825353,1.152584007544382,4.424363976722743,1753.0559441225294
0.0,19.79348081032887,81.87857169946336,42.63545097642954,7.218389711363509,9.840994586671751,0.0,0.0,27.44072890741578,7.793408283791017,3.3244014726670192,5.479177635108626,11.832101109234477,12.816928779994283,230.05363397246828,0.0,0.0,0.0,0.0,0.0,-9.52895491906489,-21.49589170372083,-17.830660960309757,-15.391978726251715,-24.86746788489969,-23.26925080491147,-23.26925080491147,-26.130284033701795,-26.564877118228104,-26.05583498495881,-26.584384803189117,-26.830738983525933,-28.38680385418635,161.04368631172707,69.00994766074119,60.44823349323597,47.083178546080234,33.718793462082026,-21.430338206227397,-57.9121879377355,26.007028713665417,14.922548587493335,37.598163473724206,5.974696330111173,6.711688043037517,15.070784513903766,0.0,26.007028713665417,5.143113426346864,8.345734967396105,-2.6502948574441527,1.232510407928891,4.4711938125981785,1822.2435620678564
0.0,19.973988697227824,84.9856603993436,45.47554576724,6.927944662653277,10.005568619549122,0.0,0.0,26.113019584593854,7.967203518611163,3.0525251976301697,5.746951003201732,12.620655448216953,13.64759542007611,236.51665831834381,0.0,0.0,0.0,0.0,0.0,-9.799315919092797,-22.18412662212026,-18.348499622271692,-15.81437189528052,-25.489466124881073,-23.76499966941515,-23.76499966941515,-26.61441230420021,-27.07597289742922,-26.59484753940243,-27.289160989376448,-27.546672101506008,-29.098679814583843,165.61291058125397,70.90374773708984,62.559027645741494,48.48674967773874,34.5931445605459,-22.426632753602107,-60.178763405157284,25.901396552904835,14.86193800914905,38.39018422982522,5.557473175069608,7.035279560984229,15.791862874222264,0.0,25.901396552904835,5.462255541171726,9.188059436288302,-2.5049479774394374,1.2883285577824966,4.4595359837878075,1873.4368612233436
0.0,18.224899023106406,77.03916388826217,40.444402666456554,5.92704394696234,8.62939889821825,0.0,0.0,23.96600754265103,7.676555865961462,2.6712855281379766,4.706156551064513,10.860884802526632,12.704896006022171,212.85069471936947,0.0,0.0,0.0,0.0,0.0,-8.826304740562616,-20.011829140024563,-16.499205483529604,-14.203659387337021,-22.81459082722236,-21.421961978258675,-21.421961978258675,-24.011635094101944,-24.42671132677421,-23.89575088668019,-24.368514116597918,-24.642022859194775,-26.220472531189788,149.1685776671052,63.68211705226426,56.501108246006666,43.516905302671205,30.92566509532094,-20.5380556422555,-54.51308706227932,23.540342840135178,13.507191216103308,34.167651138343544,5.4356966287472135,6.0745212828879165,14.028034328490163,0.0,23.540342840135178,4.912144765352225,8.169381748235235,-2.7644111006092373,1.3683647318234033,4.535514257786936,1685.9799231880843
0.0,20.012444192106056,82.48776134207779,42.367209284776536,7.373307068338909,10.841833408267593,0.0,0.0,27.594918442774212,8.624707198490608,3.2094403458028578,5.6307182967530975,12.425313983480727,13.979111402409982,234.54676496527838,0.0,0.0,0.0,0.0,0.0,-9.704647734917609,-21.825016775468356,-18.18814933412685,-15.731856498145978,-25.68491424034155,-23.876991209272294,-23.876991209272294,-26.869672419509232,-27.37183513866299,-26.856712401816512,-27.470642359929403,-27.740472993330922,-29.377512907308432,164.0129750704345,70.53378989484388,61.22326130499947,48.1142332078564,34.66303636547255,-21.26450003707832,-58.33039268536862,27.2037197549036,15.609196816466582,39.49312650660889,5.89139347146789,6.980681441647535,15.779218185225874,0.0,27.2037197549036,5.942754072825575,9.275244055770397,-2.681953125665033,1.3499631448944376,4.703867346639585,1857.8334324984867
0.0,17.080117386826558,76.7633745400576,40.848584668331675,6.112605291618125,9.53621836238344,0.0,0.0,25.115268578519146,7.45631862001124,3.048216675613231,4.891100802461401,11.52046016946101,12.931953670163814,215.3042187654472,0.0,0.0,0.0,0.0,0.0,-8.904230599440345,-20.165577657759524,-16.765626872088557,-14.457153597366679,-23.48485152883458,-21.905058551713307,-21.905058551713307,-24.608716160146347,-25.03481897632861,-24.57122312412065,-25.09589943311167,-25.37707647447412,-26.91242845157996,150.48556024066832,64.81865852477887,56.88410899792483,44.58595889659829,31.935374959318676,-19.87926554213277,-54.82007301643028,24.57647130654527,14.101710396018897,35.82135517604912,5.461898417727872,6.297830046820266,14.525408349117534,0.0,24.57647130654527,5.042636877896599,8.520276246148427,-2.4136817421146413,1.406729244358865,4.411677424015387,1705.4141669343876
